,Actual,Predicted
381,2,16.21058047977325
382,1,10.129312513258593
383,12,21.829436232538992
384,4,11.58679202101466
385,41,19.462913411960177
386,5,20.79466408605196
387,12,19.639062796706764
388,32,22.294657332674344
389,1,14.38615693305674
390,50,26.88297244342911
391,12,18.9563690623559
392,52,66.97214619467336
393,4,17.400396270915156
394,5,7.306127526496279
395,28,25.19132677272859
396,28,16.314009912531034
397,3,7.306127526496279
398,12,21.761965816753133
399,20,36.60991364887036
400,16,24.48693566744109
401,13,7.306127526496279
402,2,14.046523947631044
403,14,7.306127526496279
404,64,63.24321327762876
405,0,9.102265353149466
406,1,10.630772552725965
407,32,39.18108747145015
408,7,17.212247237743206
409,13,23.82315826781713
410,13,13.242506212100139
411,27,19.050602329135522
412,27,33.05123707346227
413,21,25.341578572266084
414,30,44.42869157541804
415,4,11.871628413424204
416,8,17.399035377474625
417,8,7.306127526496279
418,22,27.927142210668915
419,1,11.053708742941492
420,74,63.74476331865649
421,41,46.48180253252017
422,0,7.306127526496279
423,8,17.174199933007397
424,1,7.306127526496279
425,14,22.024099242409573
426,1,11.523896376981927
427,18,25.80169552074938
428,1,7.306127526496279
429,27,32.899432593543686
430,19,28.5322740225379
431,19,23.412500443594375
432,19,16.00090771126133
433,32,57.638867879037946
434,1,13.901956612084321
435,1,11.904229417294264
436,0,7.306127526496279
437,7,8.796752055263148
438,0,10.99894359661536
439,0,7.306127526496279
440,0,7.306127526496279
441,14,18.68183881347999
442,0,7.306127526496279
443,41,20.626711455318663
444,9,7.306127526496279
445,10,18.442157040030068
446,41,33.72555357147108
447,9,7.306127526496279
448,21,20.832521462571048
449,55,29.37506223665106
450,20,19.29859806362537
451,33,25.875367198091368
452,2,7.306127526496279
453,27,25.851078941053785
454,8,17.0734251570686
455,14,28.994655575567943
456,39,37.913281432512164
457,7,14.943775198284726
458,68,29.377700517873425
459,34,23.415389911338885
460,33,26.96368012187797
461,13,17.28348607905222
462,14,17.489849719551266
463,2,7.306127526496279
464,2,7.306127526496279
465,43,66.3507671659484
466,11,7.306127526496279
467,17,50.04498552677547
468,0,7.306127526496279
469,34,16.31080190380491
470,16,13.231961601907805
471,13,22.36625341098485
472,2,21.20657982314343
473,1,12.18641904447576
474,8,15.113193958205201
475,27,28.072990204089756
476,62,35.35933651250272
477,12,17.849113518273846
478,63,54.0347978537931
479,3,11.620361913810362
480,0,11.520982725043789
481,6,7.626866961110761
482,17,16.71431142789726
483,7,17.822289653203555
484,0,7.306127526496279
485,0,7.306127526496279
486,2,13.658973965837305
487,34,24.322387275572474
488,35,19.16787339412413
489,19,30.687724813138512
490,12,25.099446918511887
491,6,13.739468098897861
492,51,33.845248424575864
493,9,19.03438187157168
494,1,13.15074702835758
495,40,29.80129176082134
496,17,9.743986496517522
497,0,13.13220713976343
498,24,26.865047522287316
499,75,87.55575034703872
500,4,22.17152775058097
501,9,17.200340372799772
502,28,7.802485693452294
503,46,32.11366116980712
504,6,15.79473467000037
505,24,27.919703301909177
506,54,29.110990626738037
507,52,36.41691699974501
508,36,31.284235137083883
509,2,18.737087603039996
510,16,7.306127526496279
511,2,13.348860754243379
512,32,38.81438120465375
513,3,12.491732114996868
514,8,12.889188514606287
515,4,13.992501820480669
516,9,13.525895204873475
517,39,44.256747934435694
518,34,30.68681745526648
519,47,31.048811444386097
520,21,23.600587635660215
521,1,7.306127526496279
522,2,12.840994638719067
523,9,10.775346501333914
524,36,22.546144930524495
525,6,15.189101374572346
526,0,12.320488307522286
527,10,14.034080443939175
528,65,29.712575225711714
529,24,35.59122507138954
530,15,18.476038721662356
531,26,19.326893058557154
532,24,24.26541446584262
533,70,41.98302876792579
534,26,26.456041904764895
535,16,13.915706773572511
536,2,12.61305324916209
537,5,7.306127526496279
538,36,26.36394908893246
539,31,27.49486051339883
540,5,12.8371690727109
541,9,18.292366403429156
542,6,8.583149128668868
543,36,29.229278889431882
544,2,7.306127526496279
545,72,61.26371868829678
546,10,17.37165169260605
547,8,17.60551642264959
548,7,19.545988054683885
549,19,17.03620013127385
550,0,7.306127526496279
551,46,27.290627315562016
552,2,13.134815440102706
553,41,23.89315607097565
554,57,35.65466889910862
555,38,25.16096186871572
556,0,9.873095276735
557,2,16.27427229220565
558,36,26.21872522079607
559,19,35.0101042188827
560,52,30.405194153503402
561,17,21.520267451437185
562,5,17.425114007659275
563,14,18.394851274617032
564,0,7.306127526496279
565,13,7.306127526496279
566,3,15.543821017737908
567,7,14.085681658956837
568,7,16.518396688123218
569,11,22.064445469000667
570,26,25.508817367391895
571,51,37.10753523257496
572,0,12.301917034900105
573,16,19.589780129836225
574,0,12.571758876689927
575,8,7.306127526496279
576,7,7.306127526496279
577,12,7.306127526496279
578,27,28.43490166294619
579,44,31.260363534962522
580,51,39.273705419534934
581,12,13.110310211454033
582,66,53.65873201839604
583,48,27.137271913488345
584,0,12.106891399321842
585,24,32.50811664604108
586,13,18.853069001126258
587,6,13.392233723246942
588,67,32.301224690688606
589,22,30.963356348174802
590,22,23.30698857019139
591,8,13.535356404031024
592,10,7.306127526496279
593,2,11.396302699093368
594,7,12.235093759445729
595,25,20.383156091207944
596,39,35.68807935061279
597,53,54.78164773481361
598,15,19.201496608509917
599,0,12.99299208680794
600,3,14.581258721316768
601,23,8.378992388060023
602,16,15.520045268449703
603,0,7.306127526496279
604,3,18.12359389923775
605,1,7.306127526496279
606,1,7.306127526496279
607,56,32.83722027298796
608,40,33.467211730755125
609,8,14.056646151260733
610,50,64.61869339063026
611,2,7.306127526496279
612,1,14.603408315905904
613,11,21.819908520901087
614,0,8.154486692703083
615,4,8.423320261238482
616,44,42.00627863530683
617,87,35.87881831244003
618,7,7.306127526496279
619,25,20.88639286619245
620,5,16.88535526055988
621,6,14.026833115024143
622,2,18.004978895276906
623,16,7.306127526496279
624,5,20.71773976240087
625,40,26.79626849149988
626,26,16.07744635532293
627,7,17.380423580402958
628,7,7.306127526496279
629,87,45.16739557123414
630,8,11.455806418104817
631,19,8.046212960761316
632,11,7.306127526496279
633,21,14.373127689890259
634,62,46.25343964062243
635,9,7.306127526496279
636,11,14.632905794786858
637,12,16.13633493693572
638,43,26.32424321086977
639,6,16.885170966262592
640,24,16.948852158849675
641,4,10.606740749044675
642,1,13.358394852035348
643,10,16.617265712939865
644,23,24.854763460615015
645,6,7.306127526496279
646,11,7.465378176400179
647,8,14.400410649188613
648,9,21.159155663054797
649,45,53.20883754974323
650,0,9.555400842588224
651,6,7.306127526496279
652,22,25.932203434884933
653,1,7.306127526496279
654,6,15.156871016377911
655,69,56.974466115101336
656,19,7.306127526496279
657,34,37.12312186760261
658,12,16.90195785703166
659,20,7.306127526496279
660,37,39.1156143021301
661,17,7.306127526496279
662,2,15.756657321801608
663,2,12.750748376978063
664,1,7.306127526496279
665,14,10.231954720693325
666,3,15.75893401018578
667,0,13.436819362227428
668,5,23.35712411352901
669,47,31.385272878466072
670,5,7.306127526496279
671,4,12.2647061780834
672,4,12.078815423453293
673,19,20.530224158641403
674,67,37.86409651842887
675,2,9.95170571449316
676,1,10.950274519162257
677,0,7.306127526496279
678,13,16.950736822097486
679,3,12.13658297922714
680,4,17.29580241535401
681,7,12.026414589190264
682,5,12.92184789191538
683,2,7.306127526496279
684,29,21.408249692480144
685,6,18.362407873233135
686,72,74.63745114818857
687,2,9.963270086003309
688,0,7.306127526496279
689,10,15.896304371681037
690,25,7.306127526496279
691,22,27.422102454639152
692,25,100.44803684692587
693,32,7.306127526496279
694,3,28.77822883661923
695,32,25.447286218471927
696,0,7.306127526496279
697,24,22.797758641038612
698,1,16.25299311131153
699,18,30.111900723361735
700,25,12.756465263788488
701,11,18.73093967635738
702,15,18.129180716699445
703,29,10.106506763127113
704,7,13.97063576414132
705,13,17.397598744250608
706,101,34.30946015346972
707,15,23.06620218751216
708,4,18.13646855672967
709,13,7.306127526496279
710,38,56.057618110843734
711,0,16.709201143450485
712,6,10.621011122924338
713,37,31.077887254084665
714,9,9.512596167342002
715,38,65.87781823753616
716,0,13.174954940494375
717,57,33.110921870843555
718,67,28.752915041065503
719,45,62.541716862087156
720,81,38.23165560049397
721,53,33.73215692774025
722,14,19.48831865052192
723,8,20.73143421242159
724,1,7.306127526496279
725,0,8.49021410337338
726,4,19.170285855632216
727,14,36.778851622266316
728,0,12.484916116889789
729,25,18.251858120073162
730,11,19.24604766111421
731,24,20.120787876101616
732,59,32.6582364950638
733,30,22.34199474293098
734,31,18.579157138681754
735,6,14.08488572725268
736,70,42.33519004500813
737,2,7.306127526496279
738,11,16.761613993526847
739,14,13.001076411635012
740,19,34.48728282397094
741,86,36.37071119202399
742,4,23.125688804768135
743,49,48.35052808349064
744,1,12.390826208528221
745,11,13.891159019737128
746,0,11.755545174091552
747,14,24.063604960255393
748,0,10.716073944280923
749,18,21.33232393964892
750,40,29.230138834989816
751,34,43.83069459269927
752,25,7.306127526496279
753,4,31.981331450391295
754,53,24.355918000128554
755,4,15.833642825004485
756,7,7.306127526496279
757,2,7.306127526496279
758,1,11.238054100064302
759,40,26.482461022863642
760,36,29.68725327737376
761,4,15.001964638223864
762,6,7.306127526496279
763,13,24.79297078510899
764,31,21.300897696378083
765,30,48.33583203782491
766,17,23.793830234094642
767,47,36.6528802381251
768,40,53.48363029917828
769,3,18.312598367468706
770,12,14.25577276202497
771,3,13.693374979188246
772,0,7.306127526496279
773,40,23.89789281793964
774,37,21.212477444258692
775,12,14.174566724432808
776,35,32.29083630697066
777,0,7.440061516035183
778,20,14.064198847687116
779,104,95.13544375113673
780,5,7.306127526496279
781,50,59.577136487670735
782,20,10.229380221952939
783,59,44.45374258958691
784,31,33.753302340153745
785,13,49.87237635576057
786,68,50.2929717841398
787,62,20.49904732695226
788,30,28.15322924592488
789,10,19.138845174436337
790,0,7.306127526496279
791,0,9.092341197871082
792,55,28.258350678603474
793,8,11.429270510888912
794,11,11.935322494017328
795,9,21.845987684717965
796,38,23.33613301085589
797,4,9.94273610174661
798,17,11.026478751894368
799,0,7.306127526496279
800,6,26.315534998172136
801,13,7.306127526496279
802,7,16.871011904105618
803,21,22.74106945614157
804,13,17.592342988950758
805,14,36.26374116625286
806,0,11.30899384388539
807,5,19.636039330283886
808,59,29.76034339676501
809,9,19.263136081292373
810,3,21.520858636279247
811,6,23.40491693309748
812,3,8.690708726607294
813,10,18.744398703238613
814,5,12.745260575229553
815,93,53.533794478140585
816,41,28.190753251377263
817,46,43.924647405531836
818,26,7.306127526496279
819,1,7.306127526496279
820,29,20.87261269247264
821,0,7.306127526496279
822,12,25.388214286873808
823,50,38.442002128993046
824,25,32.46360389194332
825,17,10.873938445468234
826,2,15.907472524352787
827,3,15.378960644438674
828,18,49.24860704843788
829,1,14.862025329975163
830,31,29.75896183106573
831,4,10.37223516994932
832,2,7.306127526496279
833,13,21.359287085491758
834,1,13.020574636490313
835,26,49.639928696261
836,20,7.306127526496279
837,1,13.393897905919594
838,16,22.695709634529916
839,37,29.820610066621544
840,19,18.363590289259164
841,10,16.469561945360663
842,6,18.1235849191808
843,10,20.376120217790074
844,14,51.94210321097373
845,22,23.76142720166569
846,3,9.286334666317888
847,0,14.500206797114945
848,18,36.03337516106265
849,37,34.39340417224742
850,6,7.306127526496279
851,4,13.841844679893809
852,13,17.05794146625369
853,26,30.344758814633142
854,16,17.078503245734787
855,5,11.35862915080654
856,9,7.479473134757884
857,36,28.663065253283243
858,35,45.0695058329526
859,18,28.047297091171707
860,14,27.738087611969792
861,5,11.989118559287583
862,65,66.52544412250988
863,25,12.399207977248057
864,8,19.572099980694084
865,15,23.94097220556756
866,2,13.648214295054153
867,60,38.84170938986407
868,28,21.51792489122159
869,12,16.28988655531943
870,46,16.959673232086757
871,15,21.66759782940467
872,0,7.306127526496279
873,32,46.58819496421801
874,22,28.071856698762563
875,3,7.306127526496279
876,33,52.88688653174917
877,8,13.669788603103793
878,8,12.550733800661572
879,2,10.335172111875774
880,29,17.988340364764802
881,39,76.52286037300611
882,104,48.40250401793718
883,10,17.880326398024792
884,18,16.728121013463532
885,37,30.115975446340784
886,17,17.522333168405375
887,1,14.5092101469537
888,23,25.45109735767126
889,32,41.595237444130106
890,89,34.862227500100445
891,16,11.190799858022043
892,61,48.575077871942575
893,35,40.74424653984601
894,1,12.629522972037375
895,23,16.353837956652544
896,14,21.83866871422799
897,5,7.306127526496279
898,0,7.306127526496279
899,6,11.630325225870205
900,0,7.306127526496279
901,54,41.72388672534388
902,35,32.40845850703656
903,68,37.78707506950825
904,19,35.40297886512456
905,7,11.832751806440744
906,5,7.306127526496279
907,17,20.576994357167276
908,5,20.352149318570454
909,5,12.910398528463038
910,1,7.306127526496279
911,38,40.68222001801001
912,107,39.092707786350545
913,11,13.557815956243022
914,6,17.170007473507592
915,29,24.205366459539203
916,27,31.385577905127633
917,4,18.414255713876543
918,48,54.272207903920396
919,9,16.545488693208814
920,8,13.513522450675708
921,52,50.793147235394976
922,37,28.075726092404146
923,21,33.169044568367816
924,5,15.93247540357492
925,0,7.306127526496279
926,11,20.897680628329773
927,12,16.979464914876658
928,10,16.699727934197043
929,9,21.386884894943158
930,45,38.86903153170871
931,26,23.701847875771577
932,5,11.446273781689612
933,11,7.306127526496279
934,65,36.24375614726946
935,34,31.50945032032665
936,56,70.17952862714834
937,15,18.660244676243714
938,52,32.17511169579174
939,67,44.70961738166235
940,16,7.306127526496279
941,34,30.257467473182828
942,26,23.748094112273993
943,18,25.905952998965873
944,7,10.062667151939591
945,65,42.28627889083611
946,26,22.827698477308232
947,21,28.44326571767727
948,1,15.679162466251896
949,0,7.306127526496279
950,0,7.306127526496279
951,0,12.676453409355034
952,62,42.62629712194779
953,1,7.306127526496279
954,30,48.86113011220485
955,10,16.96126662252767
956,32,23.86781999873252
957,0,13.55564367593717
958,6,7.8974567015235575
959,82,57.17050161659004
960,39,54.66556354455665
961,3,17.34183582226678
962,5,22.601278400278453
963,17,17.46222007864376
964,2,15.508924040045539
965,0,10.97140960475841
966,1,15.354038701306987
967,0,10.837067965787565
968,2,12.059871510785483
969,31,19.530650930957144
970,1,7.306127526496279
971,0,11.22643429844787
972,21,8.5591338504498
973,25,40.26703119304989
974,8,11.693314342930496
975,13,35.746625290527575
976,36,37.590407914063924
977,3,14.682833464195571
978,48,29.469296982372672
979,43,38.02439624187302
980,7,19.26856701574444
981,3,16.623372193659325
982,0,10.000805046910502
983,12,15.705995164661921
984,3,7.306127526496279
985,0,7.306127526496279
986,37,18.478766035654335
987,2,15.503794401309229
988,24,34.8389818062634
989,8,8.805321584253143
990,11,7.306127526496279
991,23,18.32036157639872
992,26,26.8336976853922
993,5,19.656095697061932
994,21,22.211931424547167
995,0,10.371949081117076
996,0,10.058026541330682
997,3,10.268788785832601
998,1,9.646461312901666
999,11,7.306127526496279
1000,35,25.79499453987927
1001,1,11.382069827714217
1002,57,81.2508651373945
1003,9,15.320888865622468
1004,26,26.316946899434317
1005,0,7.306127526496279
1006,57,25.814327118718158
1007,41,30.697796207437076
1008,56,30.045538402165352
1009,29,36.32766555859976
1010,22,7.306127526496279
1011,7,7.306127526496279
1012,10,22.0798080663537
1013,1,12.520467304340222
1014,58,65.48367206044156
1015,10,14.872063443814183
1016,39,35.54814208031138
1017,5,15.167131928377904
1018,65,36.48754872260793
1019,24,25.588019725168824
1020,50,35.56456196504106
1021,6,14.566516141612576
1022,4,11.408517559872266
1023,33,44.60058328831744
1024,51,38.711153667122005
1025,34,26.939389022763546
1026,3,18.751018242497583
1027,41,30.36200146170647
1028,27,25.361734204683167
1029,2,7.306127526496279
1030,11,10.582773990265288
1031,28,27.812299135431054
1032,31,35.36632996450203
1033,0,10.835405809501605
1034,18,8.971503042205999
1035,73,54.58983387847699
1036,57,31.546481024055385
1037,0,7.306127526496279
1038,13,15.766626872859533
1039,18,21.945786460468703
1040,46,40.504608233721335
1041,9,17.761927607001525
1042,3,10.901305611071297
1043,13,24.750192510755838
1044,12,20.467674169936718
1045,0,7.306127526496279
1046,31,25.46248620076303
1047,0,7.306127526496279
1048,50,32.51145094506415
1049,3,15.094689119575905
1050,31,24.07466572208625
1051,29,15.793565597654595
1052,5,11.71610241735744
1053,15,17.680446006672202
1054,22,19.687605940375427
1055,58,39.70061896413036
1056,31,27.134895211536303
1057,27,34.21138430243174
1058,47,24.230509916117047
1059,26,17.69472499819168
1060,18,37.715480381945675
1061,52,22.83529718234643
1062,42,30.80280376645129
1063,29,20.818591005314797
1064,0,12.500457942081876
1065,11,16.191373031866164
1066,36,35.05283228231014
1067,0,7.306127526496279
1068,17,27.42231236795
1069,7,15.674724039506295
1070,10,21.09119532745369
1071,3,11.975759172645255
1072,29,24.02643824930115
1073,18,21.435854196153347
1074,22,22.38676596117352
1075,8,19.336408048379425
1076,61,60.92485070700808
1077,0,9.496383539475325
1078,14,17.26749523316916
1079,16,9.647529553084777
1080,5,7.306127526496279
1081,11,16.827246305033068
1082,0,7.602854843410619
1083,21,29.360927766571553
1084,3,7.306127526496279
1085,28,22.99498825282235
1086,54,74.59011305561718
1087,0,12.65735930844264
1088,45,38.56387473856491
1089,4,9.58543279920766
1090,6,7.306127526496279
1091,3,25.329457675160054
1092,1,16.92274675254844
1093,23,16.324759897419373
1094,2,7.306127526496279
1095,51,27.348605241113823
1096,19,27.773684526462702
1097,0,15.812477398713671
1098,28,26.843353754924113
1099,42,35.17719834971775
1100,19,18.460363610389575
1101,27,29.812072966669756
1102,6,12.228352296572911
1103,21,19.167256030979367
1104,15,7.306127526496279
1105,43,34.85164002713547
1106,34,26.124427815358086
1107,13,19.09716660560006
1108,1,7.306127526496279
1109,0,9.15522781478083
1110,46,27.18227258436669
1111,34,29.484533384255894
1112,38,43.37780678245265
1113,16,21.5988967193987
1114,13,7.306127526496279
1115,8,8.892092020906718
1116,18,25.57548606612387
1117,78,39.51755147958419
1118,13,19.893714969417218
1119,18,14.354279867526952
1120,0,11.935204975784929
1121,2,12.994208838703655
1122,68,56.777653074274795
1123,41,34.314068673443444
1124,9,13.99334676999672
1125,13,22.954170063106947
1126,23,12.336287117352263
1127,3,7.306127526496279
1128,2,9.938180245524897
1129,35,36.12370773442257
1130,25,36.41381397113105
1131,8,7.306127526496279
1132,39,76.93966350920392
1133,12,9.512936968213317
1134,3,19.517990368000568
1135,84,38.079556354873425
1136,1,7.306127526496279
1137,51,25.54594329270476
1138,5,18.20387566957586
1139,15,22.090234838311368
1140,35,51.09233197952873
1141,13,11.148406735810315
1142,56,30.46634777289096
1143,27,22.479317953926575
1144,1,7.306127526496279
1145,52,43.18081849927384
1146,2,16.147122892342004
1147,0,7.306127526496279
1148,84,22.863586360582893
1149,9,7.306127526496279
1150,3,8.384045687707964
1151,28,14.80984977214277
